,optimizer,iteration,mean_time,lb,ub
91,cocabo,91,1.663759203751882,1.6385753890872001,1.687840362853474
92,cocabo,92,1.6691475696033902,1.6452250939276483,1.6918269216683177
93,cocabo,93,1.6645118448469374,1.6410332306888369,1.6867250525289113
94,cocabo,94,1.6687981949912176,1.6428710054688982,1.6909268115295304
95,cocabo,95,1.654294082853529,1.627473612791962,1.679340285162131
96,cocabo,96,1.6664189603593615,1.6395084022482236,1.6928725708193249
97,cocabo,97,1.6735741244422064,1.647410672042105,1.6989290180802346
98,cocabo,98,1.668123972415924,1.6421985744105445,1.693124402032958
99,cocabo,99,1.6651044607162475,1.6376298408706984,1.6893216637439197
100,cocabo,100,1.6683925522698297,1.643985678884718,1.6916258990433481
101,cocabo,101,1.6618378361066182,1.6376737228035927,1.6893187385466364
102,cocabo,102,1.6661557965808445,1.643099228243033,1.6922641291552118
103,cocabo,103,1.659188899728987,1.6309184464812279,1.6846993765234946
104,cocabo,104,1.7021869368023343,1.6761067455344731,1.7246835796700584
105,cocabo,105,1.6971765531433953,1.670963442987866,1.724122685260243
106,cocabo,106,1.6990936120351157,1.672088962495327,1.72374393115441
107,cocabo,107,1.6921061780717639,1.6652883972062005,1.7183313402202394
108,cocabo,108,1.6977276881535848,1.6693487387895585,1.7233868411183357
109,cocabo,109,1.6973937352498372,1.6709447666671542,1.721505705151293
110,cocabo,110,1.6931983126534356,1.668009480569098,1.7195821348163816
111,cocabo,111,1.6835592640770807,1.6568097457620834,1.7099081371559037
112,cocabo,112,1.696483858426412,1.6697796954380142,1.7243026965856552
113,cocabo,113,1.6916576782862345,1.6645435081587898,1.7193917143676016
114,cocabo,114,1.6966336290041606,1.6694322614206207,1.7234453508257868
115,cocabo,115,1.6990410010019938,1.6715900659561158,1.7238211469186677
116,cocabo,116,1.6950480726030137,1.66917320450147,1.721706921193335
117,cocabo,117,1.694692811701033,1.6660912048154406,1.7210995241999627
118,cocabo,118,1.6875783324241638,1.6614436737365192,1.7124721946981216
119,cocabo,119,1.6687488171789382,1.6446584703193772,1.6952779561612341
120,cocabo,120,1.7180739137861463,1.6902475907074082,1.7449368492762247
121,cocabo,121,1.7224811951319376,1.6941958497299088,1.7479451827208201
122,cocabo,122,1.7351973202493456,1.7077582289775213,1.762334776090251
123,cocabo,123,1.7290072070227729,1.7030781535638704,1.7546212683783637
124,cocabo,124,1.7305794292026095,1.705159558720059,1.7570884250932268
125,cocabo,125,1.719840117295583,1.691483253935973,1.747886519531409
126,cocabo,126,1.7223236865467495,1.69478424847126,1.7480232165257137
127,cocabo,127,1.7225917405552333,1.697208019428783,1.7463758958048292
128,cocabo,128,1.7343418465720282,1.7076813698808353,1.7624697416358523
129,cocabo,129,1.7309753351741366,1.7057650268408988,1.7570458253555827
130,cocabo,130,1.729181076420678,1.701007939775785,1.754073944091797
131,cocabo,131,1.7267041232850817,1.6989141664240095,1.7529499836100473
132,cocabo,132,1.725310934914483,1.6982411200139256,1.7518319314055972
133,cocabo,133,1.730306585629781,1.6994519901606773,1.7554074338409635
134,cocabo,134,1.7241999997033013,1.6941540978683365,1.7517452491985428
135,cocabo,135,1.7253028220600553,1.695644795431031,1.7520714675717883
136,cocabo,136,1.7855030510160659,1.755787958105405,1.8121042886707517
137,cocabo,137,1.7777947558297051,1.747583348121908,1.8029466923740174
138,cocabo,138,1.7708050833808051,1.7408172412382232,1.7985612501038446
139,cocabo,139,1.7651581565539043,1.7349244985977808,1.791762397189935
140,cocabo,140,1.7638986084196302,1.735201102561421,1.790265118545956
141,cocabo,141,1.7597909265094334,1.7303531286451552,1.786627471546332
142,cocabo,142,1.7595574498176574,1.7307356600628958,1.7872233153714074
143,cocabo,143,1.750109310944875,1.721768808927801,1.777626879612605
144,cocabo,144,1.7608786861101786,1.7298200142052438,1.790441992117299
145,cocabo,145,1.7628206094106038,1.7354022385014427,1.7895116584499677
146,cocabo,146,1.760514858033922,1.7302944802575642,1.7878731114003394
147,cocabo,147,1.761000190840827,1.7297633097238012,1.7897131014532512
148,cocabo,148,1.763234171602461,1.7324646462334528,1.7921444713407093
149,cocabo,149,1.7572608047061495,1.724047370188766,1.7861697503262095
150,cocabo,150,1.7596401082144844,1.7274111498395603,1.7881193326248062
151,cocabo,151,1.7542639043596056,1.722188056276904,1.784588845802678
152,cocabo,152,1.819167963663737,1.7849666516648397,1.853939374850856
153,cocabo,153,1.8125518891546462,1.7789261768261593,1.8450926414794393
154,cocabo,154,1.80864556895362,1.7754966823591125,1.8383846919735274
155,cocabo,155,1.8007823480500116,1.7709626353118155,1.8338285072313414
156,cocabo,156,1.8009709662861295,1.7680855484803517,1.8304837489128114
157,cocabo,157,1.7918651011255053,1.7620329546266131,1.8240384873416688
158,cocabo,158,1.7933654414282905,1.7637441860967211,1.8249197781417104
159,cocabo,159,1.7833979063563876,1.7519028783837953,1.8150151202744909
160,cocabo,160,1.7923528300391303,1.760702561504311,1.824341293838289
161,cocabo,161,1.7911494374275208,1.755763329035706,1.8211170095867582
162,cocabo,162,1.7864950855573019,1.75529757824209,1.8176852495471636
163,cocabo,163,1.7760293549961514,1.7421925755010712,1.809269116487768
164,cocabo,164,1.7776973446210225,1.7425870944725141,1.8116244665450518
165,cocabo,165,1.7836546235614352,1.7496670454740524,1.8133688738279872
166,cocabo,166,1.7737389829423693,1.736892005801201,1.8060978082484669
167,cocabo,167,1.7647270308600531,1.7287821182608605,1.7984919561280144
168,cocabo,168,1.8298637376891242,1.7936701800756985,1.8625915865434541
169,cocabo,169,1.8260411765840319,1.7864778644177648,1.8619688563545544
170,cocabo,170,1.8191833747757806,1.781776502761576,1.8538716394702592
171,cocabo,171,1.8059754821989271,1.769759087661902,1.8398313683602543
172,cocabo,172,1.8017903168996174,1.7645516308810976,1.8377207245429357
173,cocabo,173,1.7879011313120523,1.7511095960272682,1.8266068997648026
174,cocabo,174,1.7792530430687798,1.7390846998161742,1.8155417473448647
175,cocabo,175,1.7670019600126479,1.7271274686190816,1.8072134156359567
176,cocabo,176,1.7919211043251886,1.7511789188782374,1.8297847916682561
177,cocabo,177,1.774310502741072,1.7335818201965756,1.814171399242348
178,cocabo,178,1.7755418062210082,1.7350479076637162,1.8126451025075383
179,cocabo,179,1.757605791091919,1.7182334492603937,1.7967467857731714
180,cocabo,180,1.7447228564156427,1.7036603860060373,1.7809045501881176
181,cocabo,181,1.710266845756107,1.6686427892247835,1.7482625908652942
182,cocabo,182,1.6811551478173998,1.6369839236802526,1.7184037191006873
183,cocabo,183,1.6481859419080946,1.6031719506449171,1.6923459243774415
184,cocabo,184,1.7089698778258429,1.6596290659242205,1.753809241718716
185,cocabo,185,1.700032651424408,1.644757323894236,1.75307683163219
186,cocabo,186,1.6911625915103488,1.6391965989934072,1.7372475771109261
187,cocabo,187,1.6821680731243558,1.6311339808503786,1.730067909028795
188,cocabo,188,1.670810310045878,1.6130234180225267,1.7189359595047102
189,cocabo,189,1.6515105393197802,1.6002101618713802,1.704289714495341
190,cocabo,190,1.6384612374835543,1.585238757663303,1.6909272202187113
191,cocabo,191,1.612285425927904,1.5637068384885786,1.6641606970296967
192,cocabo,192,1.6252565185228984,1.569282771481408,1.679471310145325
193,cocabo,193,1.5970586445596484,1.5446967789199617,1.6512322252657679
194,cocabo,194,1.5942030496067472,1.5378688148988617,1.648908951315615
195,cocabo,195,1.5844403982162476,1.5267949263585938,1.6398994806077747
196,cocabo,196,1.5745607124434577,1.5202703351444669,1.627236107223564
197,cocabo,197,1.56135835647583,1.50487696028418,1.6168148168259195
198,cocabo,198,1.52741336690055,1.4739036498135991,1.5834043145510885
199,cocabo,199,1.4928995688756308,1.4371818173262807,1.5536878762311406
2,casmopolitan,2,1.6737505396207173,1.6472409773866337,1.7019480247298875
3,casmopolitan,3,1.6733772476514182,1.6491588110062811,1.7013474454813533
4,casmopolitan,4,1.6714655995368957,1.6469171529014905,1.699148584206899
5,casmopolitan,5,1.6710343109236823,1.644482686618964,1.698463296029303
6,casmopolitan,6,1.667849318186442,1.642404935028818,1.6933154870735274
7,casmopolitan,7,1.6697840094566345,1.6439546484748522,1.6970282621184984
8,casmopolitan,8,1.672157813443078,1.6462125737799538,1.6997735671533478
9,casmopolitan,9,1.6692307114601135,1.6438345146510336,1.695435300204489
10,casmopolitan,10,1.6712658140394423,1.6436902670396698,1.699631860686673
11,casmopolitan,11,1.6725523471832275,1.648332178890705,1.6983583983447816
12,casmopolitan,12,1.670734739303589,1.646316665344768,1.695587828391128
13,casmopolitan,13,1.6680723799599542,1.6465235431657899,1.69208933469322
14,casmopolitan,14,1.6691839589012993,1.6444602357678944,1.693666614327166
15,casmopolitan,15,1.6702560941378275,1.6463265227609212,1.6920163838068645
16,casmopolitan,16,1.6904270688692729,1.666194507545895,1.7139195630285473
17,casmopolitan,17,1.6889812853601245,1.6647193450397915,1.7140250029828814
18,casmopolitan,18,1.6824215478367275,1.6577581781480046,1.7065048959520128
19,casmopolitan,19,1.689174685213301,1.6637860665387578,1.7145338331659634
20,casmopolitan,20,1.6845664156807794,1.6635031796826256,1.7084605322943793
21,casmopolitan,21,1.6864610671997071,1.661049161752065,1.7117939646045366
22,casmopolitan,22,1.6904281748665704,1.6657163125607704,1.7166095746888055
23,casmopolitan,23,1.6954045865270826,1.671386883854866,1.7230777735511462
24,casmopolitan,24,1.699592281712426,1.6751828927795092,1.7241814195447498
25,casmopolitan,25,1.7038908494843377,1.6783421792917783,1.7267260686887633
26,casmopolitan,26,1.7028254919581942,1.6777480288015472,1.7281136038899423
27,casmopolitan,27,1.7011390752262538,1.6781638170282047,1.7261484848128426
28,casmopolitan,28,1.7020009332233006,1.6777943235966895,1.726805673473411
29,casmopolitan,29,1.7047878490553963,1.6789961367183261,1.7286982560488913
30,casmopolitan,30,1.7022643910513984,1.6785434592432444,1.7244225482145945
31,casmopolitan,31,1.7091604087087844,1.684577624797821,1.7330434270699817
32,casmopolitan,32,1.7093716078334384,1.6867031708690854,1.7326561386717692
33,casmopolitan,33,1.7071450538105435,1.6846983763575554,1.7316677320665783
34,casmopolitan,34,1.71474758916431,1.687617897424433,1.7424780605567827
35,casmopolitan,35,1.7120556500222948,1.6885427256094085,1.7348671503530608
36,casmopolitan,36,1.7141769038306343,1.6904308962821961,1.7406241902709008
37,casmopolitan,37,1.7111638810899523,1.6878665540946853,1.7370274227526452
38,casmopolitan,38,1.709539908832974,1.6856977845893966,1.7350293704205089
39,casmopolitan,39,1.7108553767204284,1.6857891388734183,1.735036517083645
40,casmopolitan,40,1.7189361267619663,1.6941493726438945,1.7418617757161459
41,casmopolitan,41,1.7176821059650844,1.6918390303850175,1.7435764394534958
42,casmopolitan,42,1.7163931528727214,1.6907156704200639,1.7399536021881632
43,casmopolitan,43,1.7190098192956713,1.6920489943358634,1.7448787045147682
44,casmopolitan,44,1.7179662214385139,1.694765053126547,1.7419780592454803
45,casmopolitan,45,1.7220932417445713,1.69716533968846,1.7486431598332193
46,casmopolitan,46,1.7212038265334235,1.693751528826025,1.7454983549316723
47,casmopolitan,47,1.725179386138916,1.6997928190562461,1.7513418767849604
48,casmopolitan,48,1.7299179448021782,1.7043327439162466,1.7572037793199222
49,casmopolitan,49,1.7296772890620762,1.7039702867468198,1.7572549230853718
50,casmopolitan,50,1.7333641701274447,1.706205946902434,1.760479429397318
51,casmopolitan,51,1.7318272484673394,1.7066855069332652,1.7585510556234254
52,casmopolitan,52,1.7362306581603155,1.7094897308614518,1.7609796831342908
53,casmopolitan,53,1.7401333941353692,1.7141791561577056,1.7657143374946382
54,casmopolitan,54,1.7389501081572638,1.7114543027016853,1.7682156841953596
55,casmopolitan,55,1.7278896239068773,1.7020396323005358,1.7541295787360933
56,casmopolitan,56,1.7486895243326823,1.7222369565235243,1.7756337264842457
57,casmopolitan,57,1.758227398660448,1.733801374865903,1.7847257097893292
58,casmopolitan,58,1.7471987181239659,1.719119263622496,1.7734462557567492
59,casmopolitan,59,1.7598241739802891,1.7307307474149598,1.7882248575488726
60,casmopolitan,60,1.7610656526353625,1.7352446962396302,1.7885472899013095
61,casmopolitan,61,1.7617213116751778,1.7373982726534207,1.7911300947931077
62,casmopolitan,62,1.7534940693113539,1.7261150961120924,1.7817943165037367
63,casmopolitan,63,1.7568495180871753,1.7291605754031076,1.7833411527673402
64,casmopolitan,64,1.7744934625095792,1.7484639340970252,1.8028115505642361
65,casmopolitan,65,1.7733649916119045,1.7472058257791732,1.7998473047216734
66,casmopolitan,66,1.7686908112631903,1.7412128445506097,1.7969126975536347
67,casmopolitan,67,1.768719376458062,1.7415317147307927,1.7943329745531083
68,casmopolitan,68,1.7766909334394667,1.751220758623547,1.8013742591937383
69,casmopolitan,69,1.7720092376073202,1.7439329590068924,1.7999748751521112
70,casmopolitan,70,1.7688572472996182,1.7418699833750724,1.7972095039818021
71,casmopolitan,71,1.7794154193666247,1.7544066095352173,1.806287466585636
72,casmopolitan,72,1.800177033742269,1.7734508525331816,1.8253632913695441
73,casmopolitan,73,1.7970178643862407,1.7707643451955584,1.8287054789728587
74,casmopolitan,74,1.7954977432886758,1.7690635576844216,1.8206730553838941
75,casmopolitan,75,1.7972192035781012,1.7695177995827462,1.8246307506495052
76,casmopolitan,76,1.7958916982014974,1.769258890847365,1.8215251182516414
77,casmopolitan,77,1.7970073925124275,1.766596671740214,1.8255194081200494
78,casmopolitan,78,1.799628774325053,1.7728436418374378,1.828750319580237
79,casmopolitan,79,1.7879642221662733,1.7567597245838908,1.8188417028387387
80,casmopolitan,80,1.8022748827934265,1.767522455321418,1.8361134260230594
81,casmopolitan,81,1.8005669434865317,1.7683291138543025,1.8334374660915798
82,casmopolitan,82,1.7994570930798848,1.7618523865938185,1.8414582254158127
83,casmopolitan,83,1.8106065975295174,1.7725072939197222,1.850106224252118
84,casmopolitan,84,1.8050264173083834,1.7631245503160689,1.8522152835792967
85,casmopolitan,85,1.8124367210600112,1.7703636164466539,1.853773363067044
86,casmopolitan,86,1.8107355912526448,1.768077229625649,1.85919778989421
87,casmopolitan,87,1.8134336180157131,1.769043846991327,1.8619430454572041
88,casmopolitan,88,1.8500335839059618,1.8088406748241848,1.8955493518379
89,casmopolitan,89,1.8653662986225552,1.8194255607657963,1.9168719537390602
90,casmopolitan,90,1.8553947859340243,1.8068200028936068,1.9021975911988154
91,casmopolitan,91,1.846394701798757,1.7921022539999751,1.902816671066814
92,casmopolitan,92,1.8563382850752936,1.8067886922094556,1.9163321503996849
93,casmopolitan,93,1.8482945813073053,1.7988321121202575,1.9090910389357143
94,casmopolitan,94,1.8536939289834764,1.8000229747096697,1.9172446409861246
95,casmopolitan,95,1.8530406475067138,1.7962262131439315,1.9186685648560524
96,casmopolitan,96,1.882759318086836,1.8214017889234755,1.9531369061933623
97,casmopolitan,97,1.8336890578269958,1.7758887892961501,1.9084182856149143
98,casmopolitan,98,1.8748776197433472,1.8039578124218516,1.9523285135626793
99,casmopolitan,99,1.881144380569458,1.8089348917868402,1.976548947195212
100,casmopolitan,100,1.8714641690254212,1.7955040002862612,1.9596967420644231
101,casmopolitan,101,1.8567887213495042,1.7752812149789599,1.9558722071515189
102,casmopolitan,102,1.8642657531632318,1.7852197117606798,1.9605471025241745
103,casmopolitan,103,1.8645201550589667,1.7786504919661417,1.961289507680469
104,casmopolitan,104,1.8870395686891344,1.8058032980892393,1.97549886468384
105,casmopolitan,105,1.8825290083885193,1.7920007759663794,1.9856228849291802
106,casmopolitan,106,1.8639147281646729,1.7824175648556817,1.9558485214246641
107,casmopolitan,107,1.8810114794307284,1.7911434511674775,1.989819261862172
108,casmopolitan,108,1.87540981637107,1.7851316252681944,1.9890522284640206
109,casmopolitan,109,1.8826714475949606,1.7935972339577146,1.9997038804822498
110,casmopolitan,110,1.8781065848138598,1.7912448470791182,1.974223433799214
111,casmopolitan,111,1.8936617626084222,1.807388687034448,1.9957614532444212
112,casmopolitan,112,1.8910363925827873,1.792752767337693,2.0084330915742448
113,casmopolitan,113,1.8896362317932978,1.80102425913016,2.0029638917247454
114,casmopolitan,114,1.883168645699819,1.7805726510286333,2.000629601014985
115,casmopolitan,115,1.900154749552409,1.8039945268299844,2.024649892846743
116,casmopolitan,116,1.8963242755995857,1.7982612630062633,2.0145873765481843
117,casmopolitan,117,1.8683620148234896,1.76893020802074,1.9748843837446637
118,casmopolitan,118,1.885516897837321,1.7846459662583138,1.9972471735212538
119,casmopolitan,119,1.8870262808269924,1.77910819278823,2.006529999441571
120,casmopolitan,120,1.930761530664232,1.8336432577835189,2.0466808422406513
121,casmopolitan,121,1.923627667956882,1.8264893689089352,2.0397192230158385
122,casmopolitan,122,1.882321027914683,1.799391037689315,1.974599045746856
123,casmopolitan,123,1.9000458651118808,1.8241094221671423,2.0039181259936756
124,casmopolitan,124,1.9051798939704896,1.82485148002704,2.001687970293893
125,casmopolitan,125,1.9127197199397616,1.829581414328681,2.0027239787578583
126,casmopolitan,126,1.9140177143944634,1.8316757279965614,2.0144566779666477
127,casmopolitan,127,1.9067516538831923,1.8296994330154526,1.992483532461855
128,casmopolitan,128,1.916764087147183,1.835122994714313,2.0168232484327424
129,casmopolitan,129,1.9260951386557685,1.843463869690895,2.0221504796213576
130,casmopolitan,130,1.8988886700736152,1.8086353171865146,2.0031132125523357
131,casmopolitan,131,1.9143770681487189,1.8278899463680056,2.016415085825655
132,casmopolitan,132,1.9511009759373135,1.8567109159959687,2.0657356739375325
133,casmopolitan,133,1.9293447931607564,1.8320062525073686,2.045801915923754
134,casmopolitan,134,1.9023872825834487,1.7913200635711353,2.01679511460993
135,casmopolitan,135,1.9135739843050639,1.7981870300571123,2.031268669300609
136,casmopolitan,136,1.9368656145201788,1.8294118441144627,2.0652494013640617
137,casmopolitan,137,1.9455134285820854,1.8330517829126782,2.0769034126069807
138,casmopolitan,138,1.959792349073622,1.8541062092118792,2.0844955415858166
139,casmopolitan,139,1.955020366774665,1.8454285591840744,2.080187167227268
140,casmopolitan,140,1.955548722214169,1.8421962496969435,2.092833759751585
141,casmopolitan,141,1.9439041336377463,1.8285779832469093,2.0751568205157915
142,casmopolitan,142,1.9462338659498426,1.837091943555408,2.080250513156255
143,casmopolitan,143,1.9698221312628852,1.8626036653584903,2.104076772431532
144,casmopolitan,144,2.0192234807544285,1.9198760027024482,2.143501556780603
145,casmopolitan,145,2.015948792298635,1.9111068450742297,2.142165837519699
146,casmopolitan,146,2.0266185839970907,1.9255025606685214,2.1488071923785736
147,casmopolitan,147,2.0264074484507244,1.921806355582343,2.144199548794164
148,casmopolitan,148,2.0341364728079903,1.9230817216965888,2.161414975557062
149,casmopolitan,149,2.0327565219667223,1.9213812197910414,2.1695081711146567
150,casmopolitan,150,2.0326237850719027,1.922198648982578,2.171092671983772
151,casmopolitan,151,2.041115619076623,1.9343603252040014,2.168896720773644
152,casmopolitan,152,2.090604633755154,1.9717718884680004,2.234621633026335
153,casmopolitan,153,2.0547527419196236,1.9425111902422376,2.186026932332251
154,casmopolitan,154,2.0597422732247246,1.9364313896497092,2.1908987525436614
155,casmopolitan,155,2.0533874260054694,1.9350794746809534,2.19039290709628
156,casmopolitan,156,2.0463383422957526,1.922845113641686,2.2050745919677945
157,casmopolitan,157,2.0341571635670133,1.9049779710835881,2.177253313594394
158,casmopolitan,158,2.021244666311476,1.8844657613833746,2.1874676764011385
159,casmopolitan,159,2.013917718993293,1.8900628331634732,2.1643823719024655
160,casmopolitan,160,2.0137152857250635,1.8889538991451265,2.1610355629854734
161,casmopolitan,161,2.0053822967741226,1.8707080982128779,2.1538136279914117
162,casmopolitan,162,2.006553328037262,1.8746190790666475,2.1673514422443176
163,casmopolitan,163,1.9928792701827156,1.8494640040728783,2.138505614731047
164,casmopolitan,164,1.9842698335647584,1.8404787893427743,2.1402166536781526
165,casmopolitan,165,1.9765171302689446,1.8270736569166184,2.1445716133713724
166,casmopolitan,166,1.9859506130218505,1.8523728118671312,2.149635405904717
167,casmopolitan,167,2.003456558121575,1.869171157711082,2.16440326154232
168,casmopolitan,168,2.050532556904687,1.9032759351862802,2.22949468837844
169,casmopolitan,169,2.0654005103641087,1.921512118379275,2.2225465733475156
170,casmopolitan,170,2.06465085612403,1.91769650346703,2.2366623483101526
171,casmopolitan,171,2.053501543733809,1.906362224287457,2.2041356714566547
172,casmopolitan,172,2.0294332994355098,1.8832270708680152,2.191028305755721
173,casmopolitan,173,2.038726654317644,1.8915175021357005,2.19559909886784
174,casmopolitan,174,2.024803460968865,1.8732695387800533,2.1769038801723055
175,casmopolitan,175,2.0326421631707086,1.8798382794194752,2.211231691042582
176,casmopolitan,176,2.0261520862579347,1.8795881111754311,2.181827749676174
177,casmopolitan,177,2.0008042242791917,1.8536435380246905,2.1845962424741847
178,casmopolitan,178,1.995309547583262,1.8535634369651477,2.1625004254778224
179,casmopolitan,179,1.9826540840996636,1.8413804440697035,2.1543167763286166
180,casmopolitan,180,1.9743242118093702,1.824866876602173,2.1468991660078367
181,casmopolitan,181,1.9612703310118782,1.821253040333589,2.141679684585995
182,casmopolitan,182,1.974362854162852,1.8246212531129518,2.147044135067198
183,casmopolitan,183,1.9058001240094502,1.7635571731130282,2.086815197103553
184,casmopolitan,184,1.9009719252586366,1.7477862582935226,2.0598773756623268
185,casmopolitan,185,1.8705082217852274,1.7106134895483653,2.046996421217918
186,casmopolitan,186,1.8620548301272921,1.7000823924607702,2.0557289031147956
187,casmopolitan,187,1.823494733704461,1.678243772652414,2.014634094834328
