,optimizer,task,iteration,mean_rank,lb,ub
55,bodi,schwefel,55.0,3.033333333333333,2.4,3.7
56,bodi,schwefel,56.0,3.1333333333333333,2.5324999999999998,3.7666666666666666
57,bodi,schwefel,57.0,3.1,2.466666666666667,3.7333333333333334
58,bodi,schwefel,58.0,3.1,2.4658333333333333,3.8
59,bodi,schwefel,59.0,3.1,2.4658333333333333,3.7666666666666666
60,bodi,schwefel,60.0,3.1,2.5,3.7666666666666666
61,bodi,schwefel,61.0,3.066666666666667,2.433333333333333,3.7
62,bodi,schwefel,62.0,2.966666666666667,2.3,3.6666666666666665
63,bodi,schwefel,63.0,2.966666666666667,2.3,3.6333333333333333
64,bodi,schwefel,64.0,2.933333333333333,2.3,3.534166666666666
65,bodi,schwefel,65.0,2.8333333333333335,2.2,3.466666666666667
66,bodi,schwefel,66.0,2.8333333333333335,2.2333333333333334,3.4341666666666657
67,bodi,schwefel,67.0,2.933333333333333,2.3333333333333335,3.566666666666667
68,bodi,schwefel,68.0,3.0,2.4,3.6333333333333333
69,bodi,schwefel,69.0,3.0,2.3333333333333335,3.6008333333333327
70,bodi,schwefel,70.0,3.0,2.3666666666666667,3.6
71,bodi,schwefel,71.0,3.033333333333333,2.4,3.7
72,bodi,schwefel,72.0,3.033333333333333,2.3666666666666667,3.7
73,bodi,schwefel,73.0,3.1,2.466666666666667,3.7666666666666666
74,bodi,schwefel,74.0,3.1666666666666665,2.5,3.834166666666666
75,bodi,schwefel,75.0,3.2,2.566666666666667,3.8333333333333335
76,bodi,schwefel,76.0,3.2,2.6,3.8333333333333335
77,bodi,schwefel,77.0,3.2,2.566666666666667,3.8333333333333335
78,bodi,schwefel,78.0,3.2,2.566666666666667,3.8
79,bodi,schwefel,79.0,3.2,2.566666666666667,3.834166666666666
80,bodi,schwefel,80.0,3.2,2.533333333333333,3.8
81,bodi,schwefel,81.0,3.1666666666666665,2.5,3.767499999999999
82,bodi,schwefel,82.0,3.1666666666666665,2.533333333333333,3.8
83,bodi,schwefel,83.0,3.2,2.566666666666667,3.8333333333333335
84,bodi,schwefel,84.0,3.1666666666666665,2.6,3.8
85,bodi,schwefel,85.0,3.1666666666666665,2.533333333333333,3.8
86,bodi,schwefel,86.0,3.1333333333333333,2.566666666666667,3.8
87,bodi,schwefel,87.0,3.1333333333333333,2.566666666666667,3.8
88,bodi,schwefel,88.0,3.1,2.5324999999999998,3.7333333333333334
89,bodi,schwefel,89.0,3.066666666666667,2.433333333333333,3.7666666666666666
90,bodi,schwefel,90.0,3.066666666666667,2.466666666666667,3.6666666666666665
91,bodi,schwefel,91.0,3.066666666666667,2.3991666666666664,3.7333333333333334
92,bodi,schwefel,92.0,3.066666666666667,2.433333333333333,3.7333333333333334
93,bodi,schwefel,93.0,2.966666666666667,2.3666666666666667,3.6
94,bodi,schwefel,94.0,2.966666666666667,2.4,3.6
95,bodi,schwefel,95.0,3.0,2.433333333333333,3.6333333333333333
96,bodi,schwefel,96.0,3.0,2.4324999999999997,3.566666666666667
97,bodi,schwefel,97.0,2.966666666666667,2.3666666666666667,3.6333333333333333
98,bodi,schwefel,98.0,2.966666666666667,2.3666666666666667,3.6008333333333327
99,bodi,schwefel,99.0,2.966666666666667,2.3991666666666664,3.6
100,bodi,schwefel,100.0,2.966666666666667,2.3666666666666667,3.566666666666667
101,bodi,schwefel,101.0,2.933333333333333,2.3333333333333335,3.566666666666667
102,bodi,schwefel,102.0,2.8666666666666667,2.3333333333333335,3.466666666666667
103,bodi,schwefel,103.0,2.9,2.3333333333333335,3.566666666666667
104,bodi,schwefel,104.0,2.9,2.2666666666666666,3.5
105,bodi,schwefel,105.0,2.9,2.3325,3.5008333333333326
106,bodi,schwefel,106.0,2.8666666666666667,2.3,3.466666666666667
107,bodi,schwefel,107.0,2.9,2.3,3.5
108,bodi,schwefel,108.0,2.8666666666666667,2.3,3.466666666666667
109,bodi,schwefel,109.0,2.8666666666666667,2.3,3.466666666666667
110,bodi,schwefel,110.0,2.9,2.3333333333333335,3.5
111,bodi,schwefel,111.0,2.966666666666667,2.3658333333333332,3.6
112,bodi,schwefel,112.0,2.966666666666667,2.3666666666666667,3.534166666666666
113,bodi,schwefel,113.0,2.933333333333333,2.3333333333333335,3.566666666666667
114,bodi,schwefel,114.0,2.933333333333333,2.3,3.533333333333333
115,bodi,schwefel,115.0,2.966666666666667,2.3666666666666667,3.6
116,bodi,schwefel,116.0,2.933333333333333,2.3666666666666667,3.533333333333333
117,bodi,schwefel,117.0,2.8333333333333335,2.2,3.433333333333333
118,bodi,schwefel,118.0,2.7666666666666666,2.2,3.3666666666666667
119,bodi,schwefel,119.0,2.7666666666666666,2.1666666666666665,3.334166666666666
120,bodi,schwefel,120.0,2.7666666666666666,2.2,3.3674999999999993
121,bodi,schwefel,121.0,2.7666666666666666,2.1666666666666665,3.3333333333333335
122,bodi,schwefel,122.0,2.7666666666666666,2.2333333333333334,3.3333333333333335
123,bodi,schwefel,123.0,2.7666666666666666,2.2,3.3333333333333335
124,bodi,schwefel,124.0,2.7666666666666666,2.2333333333333334,3.3666666666666667
125,bodi,schwefel,125.0,2.7666666666666666,2.2,3.3674999999999993
126,bodi,schwefel,126.0,2.7666666666666666,2.1666666666666665,3.3666666666666667
127,bodi,schwefel,127.0,2.7666666666666666,2.1666666666666665,3.334166666666666
128,bodi,schwefel,128.0,2.7666666666666666,2.2,3.334166666666666
129,bodi,schwefel,129.0,2.7666666666666666,2.2,3.4
130,bodi,schwefel,130.0,2.7666666666666666,2.2333333333333334,3.4
131,bodi,schwefel,131.0,2.7,2.1333333333333333,3.3008333333333324
132,bodi,schwefel,132.0,2.7,2.1,3.3333333333333335
133,bodi,schwefel,133.0,2.7,2.1666666666666665,3.3333333333333335
134,bodi,schwefel,134.0,2.7,2.1333333333333333,3.3
135,bodi,schwefel,135.0,2.7,2.1333333333333333,3.3666666666666667
136,bodi,schwefel,136.0,2.7,2.1,3.3008333333333324
137,bodi,schwefel,137.0,2.6666666666666665,2.066666666666667,3.2666666666666666
138,bodi,schwefel,138.0,2.6666666666666665,2.1,3.267499999999999
139,bodi,schwefel,139.0,2.6666666666666665,2.1333333333333333,3.3
140,bodi,schwefel,140.0,2.6666666666666665,2.066666666666667,3.3
141,bodi,schwefel,141.0,2.6666666666666665,2.066666666666667,3.2666666666666666
142,bodi,schwefel,142.0,2.7,2.1333333333333333,3.3
143,bodi,schwefel,143.0,2.6,2.033333333333333,3.2333333333333334
144,bodi,schwefel,144.0,2.6,2.033333333333333,3.2333333333333334
145,bodi,schwefel,145.0,2.6333333333333333,2.066666666666667,3.2666666666666666
146,bodi,schwefel,146.0,2.6333333333333333,2.0991666666666666,3.2333333333333334
147,bodi,schwefel,147.0,2.6333333333333333,2.0324999999999998,3.2666666666666666
148,bodi,schwefel,148.0,2.6666666666666665,2.0991666666666666,3.2333333333333334
149,bodi,schwefel,149.0,2.6333333333333333,2.066666666666667,3.167499999999999
150,bodi,schwefel,150.0,2.6,2.066666666666667,3.2333333333333334
151,bodi,schwefel,151.0,2.6,2.033333333333333,3.2333333333333334
152,bodi,schwefel,152.0,2.6333333333333333,2.1,3.2666666666666666
153,bodi,schwefel,153.0,2.6333333333333333,2.0991666666666666,3.267499999999999
154,bodi,schwefel,154.0,2.6333333333333333,2.066666666666667,3.2333333333333334
155,bodi,schwefel,155.0,2.6,2.066666666666667,3.2333333333333334
156,bodi,schwefel,156.0,2.6333333333333333,2.066666666666667,3.2333333333333334
157,bodi,schwefel,157.0,2.6333333333333333,2.1333333333333333,3.2333333333333334
158,bodi,schwefel,158.0,2.6333333333333333,2.1,3.2
159,bodi,schwefel,159.0,2.566666666666667,2.033333333333333,3.1333333333333333
160,bodi,schwefel,160.0,2.566666666666667,2.033333333333333,3.1008333333333327
161,bodi,schwefel,161.0,2.566666666666667,2.0324999999999998,3.1333333333333333
162,bodi,schwefel,162.0,2.566666666666667,2.033333333333333,3.1666666666666665
163,bodi,schwefel,163.0,2.566666666666667,2.0,3.1666666666666665
164,bodi,schwefel,164.0,2.533333333333333,2.0,3.1
165,bodi,schwefel,165.0,2.533333333333333,1.9666666666666666,3.1
166,bodi,schwefel,166.0,2.533333333333333,2.0,3.066666666666667
167,bodi,schwefel,167.0,2.5,1.9666666666666666,3.066666666666667
168,bodi,schwefel,168.0,2.5,2.0,3.1
169,bodi,schwefel,169.0,2.5,1.9991666666666668,3.1
170,bodi,schwefel,170.0,2.5,1.9666666666666666,3.1
171,bodi,schwefel,171.0,2.5,1.9666666666666666,3.033333333333333
172,bodi,schwefel,172.0,2.5,1.9666666666666666,3.1
173,bodi,schwefel,173.0,2.5,1.9991666666666668,3.066666666666667
174,bodi,schwefel,174.0,2.533333333333333,1.9333333333333333,3.1333333333333333
175,bodi,schwefel,175.0,2.533333333333333,1.9666666666666666,3.1333333333333333
176,bodi,schwefel,176.0,2.566666666666667,2.0,3.1333333333333333
177,bodi,schwefel,177.0,2.6,2.0,3.1666666666666665
178,bodi,schwefel,178.0,2.6,2.033333333333333,3.2
179,bodi,schwefel,179.0,2.533333333333333,2.0,3.066666666666667
180,bodi,schwefel,180.0,2.533333333333333,2.033333333333333,3.1666666666666665
181,bodi,schwefel,181.0,2.533333333333333,2.0,3.1333333333333333
182,bodi,schwefel,182.0,2.533333333333333,2.0,3.134166666666666
183,bodi,schwefel,183.0,2.533333333333333,2.0,3.1
184,bodi,schwefel,184.0,2.533333333333333,2.0,3.1333333333333333
185,bodi,schwefel,185.0,2.533333333333333,2.0,3.0674999999999994
186,bodi,schwefel,186.0,2.433333333333333,1.9,3.033333333333333
187,bodi,schwefel,187.0,2.466666666666667,1.9,3.0
188,bodi,schwefel,188.0,2.466666666666667,1.9666666666666666,3.1333333333333333
189,bodi,schwefel,189.0,2.466666666666667,1.9333333333333333,3.033333333333333
190,bodi,schwefel,190.0,2.466666666666667,1.9666666666666666,3.033333333333333
191,bodi,schwefel,191.0,2.466666666666667,1.9666666666666666,3.1
192,bodi,schwefel,192.0,2.466666666666667,1.9333333333333333,3.066666666666667
193,bodi,schwefel,193.0,2.466666666666667,1.9666666666666666,3.0
194,bodi,schwefel,194.0,2.466666666666667,1.9333333333333333,3.033333333333333
195,bodi,schwefel,195.0,2.466666666666667,1.9325,3.0
196,bodi,schwefel,196.0,2.466666666666667,1.9,3.0
197,bodi,schwefel,197.0,2.466666666666667,1.9666666666666666,3.033333333333333
198,bodi,schwefel,198.0,2.466666666666667,1.9666666666666666,3.066666666666667
199,bodi,schwefel,199.0,2.466666666666667,1.9,3.033333333333333
0,pfn_cocabo_51,schwefel,0.0,4.0,3.2,4.8
1,pfn_cocabo_51,schwefel,1.0,4.1,3.2333333333333334,4.866666666666666
2,pfn_cocabo_51,schwefel,2.0,3.7666666666666666,3.0,4.566666666666666
3,pfn_cocabo_51,schwefel,3.0,3.7333333333333334,2.9,4.633333333333334
4,pfn_cocabo_51,schwefel,4.0,3.7666666666666666,2.9991666666666665,4.5
5,pfn_cocabo_51,schwefel,5.0,3.9,3.2,4.633333333333334
6,pfn_cocabo_51,schwefel,6.0,3.8666666666666667,3.1666666666666665,4.566666666666666
7,pfn_cocabo_51,schwefel,7.0,3.8666666666666667,3.1,4.566666666666666
8,pfn_cocabo_51,schwefel,8.0,4.0,3.3,4.8
9,pfn_cocabo_51,schwefel,9.0,4.1,3.3333333333333335,4.833333333333333
10,pfn_cocabo_51,schwefel,10.0,4.066666666666666,3.3333333333333335,4.833333333333333
11,pfn_cocabo_51,schwefel,11.0,4.1,3.3991666666666664,4.766666666666667
12,pfn_cocabo_51,schwefel,12.0,4.2,3.433333333333333,4.9
13,pfn_cocabo_51,schwefel,13.0,4.1,3.4,4.766666666666667
14,pfn_cocabo_51,schwefel,14.0,4.1,3.4,4.833333333333333
15,pfn_cocabo_51,schwefel,15.0,3.966666666666667,3.2666666666666666,4.7
16,pfn_cocabo_51,schwefel,16.0,4.066666666666666,3.3666666666666667,4.8
17,pfn_cocabo_51,schwefel,17.0,3.966666666666667,3.2,4.7
18,pfn_cocabo_51,schwefel,18.0,4.033333333333333,3.3666666666666667,4.666666666666667
19,pfn_cocabo_51,schwefel,19.0,4.133333333333334,3.466666666666667,4.834166666666666
20,pfn_cocabo_51,schwefel,20.0,4.033333333333333,3.4,4.7
21,pfn_cocabo_51,schwefel,21.0,4.0,3.3325,4.633333333333334
22,pfn_cocabo_51,schwefel,22.0,3.8666666666666667,3.2333333333333334,4.5
23,pfn_cocabo_51,schwefel,23.0,3.8666666666666667,3.2666666666666666,4.5
24,pfn_cocabo_51,schwefel,24.0,3.9,3.2333333333333334,4.533333333333333
25,pfn_cocabo_51,schwefel,25.0,3.8666666666666667,3.2,4.533333333333333
26,pfn_cocabo_51,schwefel,26.0,3.8666666666666667,3.2333333333333334,4.566666666666666
27,pfn_cocabo_51,schwefel,27.0,3.8333333333333335,3.1666666666666665,4.533333333333333
28,pfn_cocabo_51,schwefel,28.0,3.933333333333333,3.2666666666666666,4.566666666666666
29,pfn_cocabo_51,schwefel,29.0,3.966666666666667,3.3666666666666667,4.6
30,pfn_cocabo_51,schwefel,30.0,3.933333333333333,3.3333333333333335,4.566666666666666
31,pfn_cocabo_51,schwefel,31.0,3.933333333333333,3.3325,4.533333333333333
32,pfn_cocabo_51,schwefel,32.0,3.966666666666667,3.3333333333333335,4.533333333333333
33,pfn_cocabo_51,schwefel,33.0,3.9,3.3,4.5
34,pfn_cocabo_51,schwefel,34.0,3.933333333333333,3.3333333333333335,4.566666666666666
35,pfn_cocabo_51,schwefel,35.0,3.966666666666667,3.3333333333333335,4.533333333333333
36,pfn_cocabo_51,schwefel,36.0,4.0,3.4,4.567499999999999
37,pfn_cocabo_51,schwefel,37.0,4.0,3.4658333333333333,4.6
38,pfn_cocabo_51,schwefel,38.0,4.033333333333333,3.433333333333333,4.633333333333334
39,pfn_cocabo_51,schwefel,39.0,4.066666666666666,3.433333333333333,4.634166666666666
40,pfn_cocabo_51,schwefel,40.0,4.066666666666666,3.5324999999999998,4.633333333333334
41,pfn_cocabo_51,schwefel,41.0,4.066666666666666,3.5,4.634166666666666
42,pfn_cocabo_51,schwefel,42.0,4.1,3.533333333333333,4.700833333333333
43,pfn_cocabo_51,schwefel,43.0,3.966666666666667,3.3333333333333335,4.533333333333333
44,pfn_cocabo_51,schwefel,44.0,3.966666666666667,3.3666666666666667,4.6
45,pfn_cocabo_51,schwefel,45.0,4.033333333333333,3.466666666666667,4.666666666666667
46,pfn_cocabo_51,schwefel,46.0,4.033333333333333,3.433333333333333,4.6
47,pfn_cocabo_51,schwefel,47.0,4.033333333333333,3.4,4.633333333333334
48,pfn_cocabo_51,schwefel,48.0,4.033333333333333,3.466666666666667,4.633333333333334
49,pfn_cocabo_51,schwefel,49.0,3.933333333333333,3.3333333333333335,4.566666666666666
50,pfn_cocabo_51,schwefel,50.0,3.933333333333333,3.3333333333333335,4.6
51,pfn_cocabo_51,schwefel,51.0,3.8666666666666667,3.2333333333333334,4.533333333333333
52,pfn_cocabo_51,schwefel,52.0,3.933333333333333,3.2666666666666666,4.566666666666666
53,pfn_cocabo_51,schwefel,53.0,3.933333333333333,3.3333333333333335,4.533333333333333
54,pfn_cocabo_51,schwefel,54.0,3.933333333333333,3.3,4.566666666666666
55,pfn_cocabo_51,schwefel,55.0,3.933333333333333,3.3333333333333335,4.566666666666666
56,pfn_cocabo_51,schwefel,56.0,4.033333333333333,3.433333333333333,4.666666666666667
57,pfn_cocabo_51,schwefel,57.0,4.0,3.433333333333333,4.567499999999999
58,pfn_cocabo_51,schwefel,58.0,4.0,3.4,4.6
59,pfn_cocabo_51,schwefel,59.0,4.0,3.433333333333333,4.533333333333333
60,pfn_cocabo_51,schwefel,60.0,4.0,3.433333333333333,4.533333333333333
61,pfn_cocabo_51,schwefel,61.0,4.0,3.4,4.6
62,pfn_cocabo_51,schwefel,62.0,4.0,3.433333333333333,4.533333333333333
63,pfn_cocabo_51,schwefel,63.0,4.1,3.466666666666667,4.733333333333333
64,pfn_cocabo_51,schwefel,64.0,4.1,3.4991666666666665,4.7
65,pfn_cocabo_51,schwefel,65.0,4.233333333333333,3.6,4.834166666666666
66,pfn_cocabo_51,schwefel,66.0,4.233333333333333,3.6,4.834166666666666
67,pfn_cocabo_51,schwefel,67.0,4.3,3.7,4.934166666666666
68,pfn_cocabo_51,schwefel,68.0,4.366666666666666,3.6666666666666665,4.967499999999999
69,pfn_cocabo_51,schwefel,69.0,4.366666666666666,3.6991666666666667,4.966666666666667
70,pfn_cocabo_51,schwefel,70.0,4.366666666666666,3.6666666666666665,4.966666666666667
71,pfn_cocabo_51,schwefel,71.0,4.4,3.7666666666666666,4.967499999999999
72,pfn_cocabo_51,schwefel,72.0,4.433333333333334,3.7,5.1
73,pfn_cocabo_51,schwefel,73.0,4.466666666666667,3.8666666666666667,5.133333333333334
74,pfn_cocabo_51,schwefel,74.0,4.433333333333334,3.8333333333333335,5.000833333333333
75,pfn_cocabo_51,schwefel,75.0,4.466666666666667,3.9,5.033333333333333
76,pfn_cocabo_51,schwefel,76.0,4.466666666666667,3.9,5.1
77,pfn_cocabo_51,schwefel,77.0,4.466666666666667,3.8666666666666667,5.066666666666666
78,pfn_cocabo_51,schwefel,78.0,4.466666666666667,3.8666666666666667,5.1
79,pfn_cocabo_51,schwefel,79.0,4.466666666666667,3.8666666666666667,5.1
80,pfn_cocabo_51,schwefel,80.0,4.466666666666667,3.8666666666666667,5.066666666666666
81,pfn_cocabo_51,schwefel,81.0,4.466666666666667,3.8333333333333335,5.1
82,pfn_cocabo_51,schwefel,82.0,4.466666666666667,3.8333333333333335,5.1
83,pfn_cocabo_51,schwefel,83.0,4.433333333333334,3.8991666666666664,5.0
84,pfn_cocabo_51,schwefel,84.0,4.433333333333334,3.8333333333333335,5.0
85,pfn_cocabo_51,schwefel,85.0,4.433333333333334,3.8666666666666667,5.0
86,pfn_cocabo_51,schwefel,86.0,4.5,3.933333333333333,5.1
87,pfn_cocabo_51,schwefel,87.0,4.5,3.8666666666666667,5.066666666666666
88,pfn_cocabo_51,schwefel,88.0,4.566666666666666,3.966666666666667,5.166666666666667
89,pfn_cocabo_51,schwefel,89.0,4.566666666666666,4.0,5.133333333333334
90,pfn_cocabo_51,schwefel,90.0,4.6,3.966666666666667,5.2
91,pfn_cocabo_51,schwefel,91.0,4.6,4.0325,5.2
92,pfn_cocabo_51,schwefel,92.0,4.566666666666666,3.966666666666667,5.166666666666667
93,pfn_cocabo_51,schwefel,93.0,4.6,3.966666666666667,5.2
94,pfn_cocabo_51,schwefel,94.0,4.6,4.0,5.166666666666667
95,pfn_cocabo_51,schwefel,95.0,4.6,3.9658333333333333,5.233333333333333
96,pfn_cocabo_51,schwefel,96.0,4.6,4.0,5.2
97,pfn_cocabo_51,schwefel,97.0,4.6,3.966666666666667,5.2
98,pfn_cocabo_51,schwefel,98.0,4.6,4.0325,5.2
99,pfn_cocabo_51,schwefel,99.0,4.6,3.966666666666667,5.233333333333333
100,pfn_cocabo_51,schwefel,100.0,4.6,3.9324999999999997,5.2
101,pfn_cocabo_51,schwefel,101.0,4.6,4.033333333333333,5.166666666666667
102,pfn_cocabo_51,schwefel,102.0,4.433333333333334,3.8666666666666667,5.066666666666666
103,pfn_cocabo_51,schwefel,103.0,4.433333333333334,3.8666666666666667,5.066666666666666
104,pfn_cocabo_51,schwefel,104.0,4.466666666666667,3.8666666666666667,5.066666666666666
105,pfn_cocabo_51,schwefel,105.0,4.466666666666667,3.8666666666666667,5.066666666666666
106,pfn_cocabo_51,schwefel,106.0,4.466666666666667,3.8666666666666667,5.066666666666666
107,pfn_cocabo_51,schwefel,107.0,4.466666666666667,3.8325,5.066666666666666
108,pfn_cocabo_51,schwefel,108.0,4.5,3.8658333333333332,5.067499999999999
109,pfn_cocabo_51,schwefel,109.0,4.5,3.8666666666666667,5.133333333333334
110,pfn_cocabo_51,schwefel,110.0,4.5,3.9,5.1
111,pfn_cocabo_51,schwefel,111.0,4.533333333333333,3.9,5.166666666666667
112,pfn_cocabo_51,schwefel,112.0,4.533333333333333,3.933333333333333,5.100833333333332
113,pfn_cocabo_51,schwefel,113.0,4.533333333333333,3.933333333333333,5.1
114,pfn_cocabo_51,schwefel,114.0,4.466666666666667,3.8325,5.1
115,pfn_cocabo_51,schwefel,115.0,4.466666666666667,3.8666666666666667,5.033333333333333
116,pfn_cocabo_51,schwefel,116.0,4.433333333333334,3.8333333333333335,5.000833333333333
117,pfn_cocabo_51,schwefel,117.0,4.466666666666667,3.9,5.033333333333333
118,pfn_cocabo_51,schwefel,118.0,4.466666666666667,3.8666666666666667,5.000833333333333
119,pfn_cocabo_51,schwefel,119.0,4.466666666666667,3.933333333333333,5.0
120,pfn_cocabo_51,schwefel,120.0,4.466666666666667,3.933333333333333,5.1
121,pfn_cocabo_51,schwefel,121.0,4.333333333333333,3.8,4.866666666666666
122,pfn_cocabo_51,schwefel,122.0,4.333333333333333,3.7333333333333334,4.9
123,pfn_cocabo_51,schwefel,123.0,4.333333333333333,3.8,4.833333333333333
124,pfn_cocabo_51,schwefel,124.0,4.333333333333333,3.7333333333333334,4.866666666666666
125,pfn_cocabo_51,schwefel,125.0,4.333333333333333,3.7666666666666666,4.833333333333333
126,pfn_cocabo_51,schwefel,126.0,4.366666666666666,3.8,4.9
127,pfn_cocabo_51,schwefel,127.0,4.366666666666666,3.8,4.9
128,pfn_cocabo_51,schwefel,128.0,4.4,3.8333333333333335,4.9
129,pfn_cocabo_51,schwefel,129.0,4.4,3.8666666666666667,4.933333333333334
130,pfn_cocabo_51,schwefel,130.0,4.4,3.8333333333333335,4.9
131,pfn_cocabo_51,schwefel,131.0,4.4,3.8333333333333335,4.9
132,pfn_cocabo_51,schwefel,132.0,4.4,3.8666666666666667,4.933333333333334
133,pfn_cocabo_51,schwefel,133.0,4.333333333333333,3.8,4.833333333333333
134,pfn_cocabo_51,schwefel,134.0,4.333333333333333,3.8333333333333335,4.866666666666666
135,pfn_cocabo_51,schwefel,135.0,4.333333333333333,3.7666666666666666,4.834166666666666
136,pfn_cocabo_51,schwefel,136.0,4.333333333333333,3.765833333333333,4.866666666666666
137,pfn_cocabo_51,schwefel,137.0,4.333333333333333,3.8333333333333335,4.900833333333333
138,pfn_cocabo_51,schwefel,138.0,4.333333333333333,3.8,4.833333333333333
139,pfn_cocabo_51,schwefel,139.0,4.333333333333333,3.8325,4.833333333333333
140,pfn_cocabo_51,schwefel,140.0,4.3,3.8,4.833333333333333
141,pfn_cocabo_51,schwefel,141.0,4.3,3.7666666666666666,4.866666666666666
142,pfn_cocabo_51,schwefel,142.0,4.333333333333333,3.7666666666666666,4.9
143,pfn_cocabo_51,schwefel,143.0,4.333333333333333,3.8,4.834166666666666
144,pfn_cocabo_51,schwefel,144.0,4.333333333333333,3.8,4.833333333333333
145,pfn_cocabo_51,schwefel,145.0,4.333333333333333,3.8,4.833333333333333
146,pfn_cocabo_51,schwefel,146.0,4.333333333333333,3.8333333333333335,4.9
147,pfn_cocabo_51,schwefel,147.0,4.333333333333333,3.8333333333333335,4.833333333333333
148,pfn_cocabo_51,schwefel,148.0,4.333333333333333,3.8,4.867499999999999
149,pfn_cocabo_51,schwefel,149.0,4.333333333333333,3.765833333333333,4.866666666666666
150,pfn_cocabo_51,schwefel,150.0,4.333333333333333,3.7666666666666666,4.867499999999999
151,pfn_cocabo_51,schwefel,151.0,4.333333333333333,3.8333333333333335,4.866666666666666
152,pfn_cocabo_51,schwefel,152.0,4.366666666666666,3.8333333333333335,4.9
153,pfn_cocabo_51,schwefel,153.0,4.366666666666666,3.8666666666666667,4.900833333333333
154,pfn_cocabo_51,schwefel,154.0,4.366666666666666,3.8333333333333335,4.933333333333334
155,pfn_cocabo_51,schwefel,155.0,4.366666666666666,3.8,4.833333333333333
156,pfn_cocabo_51,schwefel,156.0,4.366666666666666,3.8333333333333335,4.933333333333334
157,pfn_cocabo_51,schwefel,157.0,4.4,3.9,4.934166666666666
158,pfn_cocabo_51,schwefel,158.0,4.4,3.933333333333333,4.866666666666666
159,pfn_cocabo_51,schwefel,159.0,4.4,3.933333333333333,4.9
160,pfn_cocabo_51,schwefel,160.0,4.366666666666666,3.8325,4.866666666666666
161,pfn_cocabo_51,schwefel,161.0,4.366666666666666,3.8666666666666667,4.9
162,pfn_cocabo_51,schwefel,162.0,4.366666666666666,3.8333333333333335,4.866666666666666
163,pfn_cocabo_51,schwefel,163.0,4.366666666666666,3.8666666666666667,4.867499999999999
164,pfn_cocabo_51,schwefel,164.0,4.166666666666667,3.6333333333333333,4.6674999999999995
165,pfn_cocabo_51,schwefel,165.0,4.166666666666667,3.6333333333333333,4.6674999999999995
166,pfn_cocabo_51,schwefel,166.0,4.166666666666667,3.6333333333333333,4.7
167,pfn_cocabo_51,schwefel,167.0,4.2,3.7,4.733333333333333
168,pfn_cocabo_51,schwefel,168.0,4.233333333333333,3.7,4.733333333333333
169,pfn_cocabo_51,schwefel,169.0,4.233333333333333,3.7333333333333334,4.733333333333333
170,pfn_cocabo_51,schwefel,170.0,4.233333333333333,3.7,4.733333333333333
171,pfn_cocabo_51,schwefel,171.0,4.233333333333333,3.7,4.700833333333333
172,pfn_cocabo_51,schwefel,172.0,4.233333333333333,3.7,4.733333333333333
173,pfn_cocabo_51,schwefel,173.0,4.3,3.7666666666666666,4.8
174,pfn_cocabo_51,schwefel,174.0,4.3,3.8333333333333335,4.766666666666667
175,pfn_cocabo_51,schwefel,175.0,4.333333333333333,3.8333333333333335,4.833333333333333
176,pfn_cocabo_51,schwefel,176.0,4.333333333333333,3.8,4.833333333333333
177,pfn_cocabo_51,schwefel,177.0,4.333333333333333,3.8333333333333335,4.8
178,pfn_cocabo_51,schwefel,178.0,4.333333333333333,3.8333333333333335,4.834166666666666
179,pfn_cocabo_51,schwefel,179.0,4.366666666666666,3.9,4.866666666666666
180,pfn_cocabo_51,schwefel,180.0,4.366666666666666,3.8333333333333335,4.867499999999999
181,pfn_cocabo_51,schwefel,181.0,4.333333333333333,3.8333333333333335,4.766666666666667
182,pfn_cocabo_51,schwefel,182.0,4.333333333333333,3.8658333333333332,4.8
183,pfn_cocabo_51,schwefel,183.0,4.366666666666666,3.8666666666666667,4.866666666666666
184,pfn_cocabo_51,schwefel,184.0,4.4,3.9,4.900833333333333
185,pfn_cocabo_51,schwefel,185.0,4.4,3.9,4.866666666666666
186,pfn_cocabo_51,schwefel,186.0,4.4,3.8991666666666664,4.866666666666666
187,pfn_cocabo_51,schwefel,187.0,4.4,3.8666666666666667,4.866666666666666
188,pfn_cocabo_51,schwefel,188.0,4.4,3.8666666666666667,4.867499999999999
189,pfn_cocabo_51,schwefel,189.0,4.4,3.9324999999999997,4.933333333333334
190,pfn_cocabo_51,schwefel,190.0,4.466666666666667,3.9658333333333333,4.966666666666667
191,pfn_cocabo_51,schwefel,191.0,4.466666666666667,3.933333333333333,4.966666666666667
192,pfn_cocabo_51,schwefel,192.0,4.433333333333334,3.933333333333333,4.9
193,pfn_cocabo_51,schwefel,193.0,4.433333333333334,3.966666666666667,4.933333333333334
194,pfn_cocabo_51,schwefel,194.0,4.4,3.9,4.834166666666666
195,pfn_cocabo_51,schwefel,195.0,4.4,3.9,4.866666666666666
196,pfn_cocabo_51,schwefel,196.0,4.4,3.9324999999999997,4.834166666666666
197,pfn_cocabo_51,schwefel,197.0,4.4,3.933333333333333,4.866666666666666
198,pfn_cocabo_51,schwefel,198.0,4.4,3.933333333333333,4.866666666666666
199,pfn_cocabo_51,schwefel,199.0,4.4,3.9,4.866666666666666
0,pfn_casmopolitan_16,schwefel,0.0,3.5833333333333335,2.95,4.184166666666666
1,pfn_casmopolitan_16,schwefel,1.0,3.716666666666667,3.0329166666666665,4.417083333333333
